label,tweet_id,tweet_text
#china,1.38E+18,#███████ Vs #███████ all world is facing #███████ Every news channel is showing own issue of their country. But #███████ where this fucking virus came. #███████  they are hiding. #███████  to show their country issues. #███████ .
#covid,1.38E+18,"Anyone in Haldwani?

My friends' family is admitted to Sushila Tiwari hospital in Haldwani due to Covid. 

This particular hospital doesn't really have good facilities.

Any help, please let me know so that I can share the details with her?

#███████ #███████ #███████ #███████ @BJP4UK"
#covid,1.38E+18,"We now have vaccines to beat #███████. But the proposed solution to the sleaze virus will be totally ineffective.
#███████
#███████
#███████
#███████
Greensill inquiry chairman sits on board of private bank linked to Tory party https://t.co/WdjeygAG61"
#covid,1.38E+18,"#███████ LIVE: Actor Sonu Sood tests positive, goes into self-isolation

#███████
#███████ 
Get well soon sir.?? https://t.co/LV7QLt0rZl"
#covid,1.38E+18,"Chelsea vs Manchester City: Thomas Tuchel hails Pep Guardiola's side as the 'benchmark' in Europe
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████
https://t.co/X6VWeJurED"
#covid,1.38E+18,"Global Covid infection rate approaching highest: WHO

#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████AdhanomGhebreyesus

@WHO @DrTedros 

https://t.co/67tabUhqdY"
#stopasianhate,1.38E+18,like my pinned everyone and check it out while everyone is active. #███████
#vaccine,1.38E+18,"@AneurinBevanUHB @TorfaenLeisureT Just had my first dose of the vaccine, expertly administered by my neighbour, a retired district nurse who answered the call to arms! To everyone involved in this Herculean effort, thank you ???? #███████ #███████"
#vaccine,1.38E+18,"*insert joke about best pricking I’ve had all year*

*insert joke about no cure for being ugly*
#███████ #███████ #███████ https://t.co/qB7bQHy7tS"
#vaccine,1.38E+18,"Please help, father on dialysis, my all income sources are down due to crisis.
Gpay/Ppay - 8779893273
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/V4yl6nIMVr"
#china,1.38E+18,"#███████ and the #███████: Guangzhou Becomes First City to Issue Special Cross-Border #███████ Measures

#███████ #███████facilitation #███████ https://t.co/AcMocpbx1Z"
#china,1.38E+18,"PPN World News Headlines - 16 Apr 2021 | Pakistan Unrest | US Shootings | Syrian Airstrikes | Covid
https://t.co/Py8QYUdZyu
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████"
#china,1.38E+18,Glad to see the launch of Africa headquarters of #███████ Media Group. First hand reporting of a true #███████ to Chinese audience and vice versa! https://t.co/LVemmXnC5F
#china,1.38E+18,@GordonGChang Thank you old chang for supporting #███████ of #███████ #███████ will love you. ????????????
#china,1.38E+18,"That #███████ diplomat should acknowledge that #███████'s policy toward whole world except Pakistan, North Korea, and few others is ""Horrendously negative""
#███████ https://t.co/pJWnewj2t4"
#biden,1.38E+18,"US-Japan Summit 
#███████ #███████

https://t.co/m0waG3xPFJ"
#vaccine,1.38E+18,"Translation: a doctor boasted of having vaccinated 154 people in a single day. 44 euros the bite, he pocketed almost 7,000 euros of public money. Social Security has therefore decided to put an end to fee-for-service billing.  Fake #███████ #███████.  #███████ #███████ #███████ https://t.co/yqXI0WMGQa"
