label,tweet_id,tweet_text
#china,1383082461547139092,"Publication | #███████ : Shifting towards a medium-term perspective. For Christine Peltier, in the short term the authorities will continue to cautiously tighten #███████ and gradually scale back #███████ measures.
#███████#EcoEmerging
https://t.co/4unu3nzQae https://t.co/cS3jC8Rd5V"
#china,1383082381884678151,"#███████ has taken increasingly coercive action to undercut democracy in #███████ and its actions in the Strait is potentially destabilizing, says @PressSec."
#biden,1383082655256702976,Raising the minimum wage is cynical and WILL cost millions of jobs. Change my mind. #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████
#china,1383082892318810118,#███████ Vs #███████ all world is facing #███████ Every news channel is showing own issue of their country. But #███████ where this fucking virus came. #███████  they are hiding. #███████  to show their country issues. #███████ .
#covid,1383351913253543940,"Anyone in Haldwani?

My friends' family is admitted to Sushila Tiwari hospital in Haldwani due to Covid. 

This particular hospital doesn't really have good facilities.

Any help, please let me know so that I can share the details with her?

#███████ #███████ #███████ #███████ @BJP4UK"
#covid,1383351911328280585,"We now have vaccines to beat #███████. But the proposed solution to the sleaze virus will be totally ineffective.
#███████
#███████
#███████
#███████
Greensill inquiry chairman sits on board of private bank linked to Tory party https://t.co/WdjeygAG61"
#covid,1383351893963939848,"#███████ LIVE: Actor Sonu Sood tests positive, goes into self-isolation

#███████
#███████ 
Get well soon sir.👌 https://t.co/LV7QLt0rZl"
#covid,1383351850729017349,"Chelsea vs Manchester City: Thomas Tuchel hails Pep Guardiola's side as the 'benchmark' in Europe
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████
https://t.co/X6VWeJurED"
#covid,1383351840104869890,"Global Covid infection rate approaching highest: WHO

#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████AdhanomGhebreyesus

@WHO @DrTedros 

https://t.co/67tabUhqdY"
#stopasianhate,1383352509863923718,like my pinned everyone and check it out while everyone is active. #███████
#vaccine,1383352705507233798,"@AneurinBevanUHB @TorfaenLeisureT Just had my first dose of the vaccine, expertly administered by my neighbour, a retired district nurse who answered the call to arms! To everyone involved in this Herculean effort, thank you 🙏🏼 #███████ #███████"
#vaccine,1383352607444410380,"*insert joke about best pricking I’ve had all year*

*insert joke about no cure for being ugly*
#███████ #███████ #███████ https://t.co/qB7bQHy7tS"
#vaccine,1383352588519702537,"Please help, father on dialysis, my all income sources are down due to crisis.
Gpay/Ppay - 8779893273
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/V4yl6nIMVr"
