claim_id,claim_postal_code,claim_cause,claim_liable,claim_num_injured,claim_num_third_parties,claim_num_vehicles,claim_police,claim_language,claim_vehicle_id,claim_vehicle_brand,claim_vehicle_date_inuse,claim_vehicle_cyl,claim_vehicle_load,claim_vehicle_power,policy_holder_id,policy_holder_postal_code,policy_holder_form,policy_holder_year_birth,policy_holder_expert_id,driver_id,driver_postal_code,driver_year_birth,driver_expert_id,driver_vehicle_id,third_party_1_id,third_party_1_postal_code,third_party_1_vehicle_type,third_party_1_form,third_party_1_year_birth,third_party_1_vehicle_id,third_party_1_expert_id,third_party_2_id,third_party_2_postal_code,third_party_2_injured,third_party_2_vehicle_type,third_party_2_form,third_party_2_year_birth,third_party_2_country,third_party_2_vehicle_id,third_party_2_expert_id,repair_id,repair_postal_code,repair_form,repair_year_birth,repair_country,policy_date_start,policy_date_next_expiry,policy_date_last_renewed,policy_num_changes,policy_premium_100,policy_coverage_1000,policy_coverage_type,_third_party_3_withinfo,claim_date_interval,claim_date_occured_year,claim_date_occured_month,claim_hour_occured
18556,18,2,0,0,1,3,0,2.0,1559,23,131.0,3000.0,3.01,174.0,13269,18.0,1,29.0,0,12456,18.0,54.0,0,1559,21160,18.0,2,3,52.0,17744,0,0,,0,0,0,,0,0,0,2671,28.0,2,,1,83.0,1.0,1.0,0,4.0,,44,,1,2017,2,
52907,92,2,0,0,0,1,0,2.0,18951,5,85.0,1329.0,1.48,74.0,25090,92.0,0,83.0,0,23591,92.0,83.0,0,18953,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,61.0,11.0,11.0,0,4.0,13.0,44,,10,2017,9,
43022,91,2,0,0,1,3,0,2.0,34515,19,73.0,1560.0,2.26,85.0,15314,91.0,1,30.0,19,14387,91.0,30.0,63,34521,15847,91.0,2,3,,1954,0,0,,0,0,0,,0,0,0,0,,0,,0,101.0,7.0,7.0,0,5.0,16.0,44,,7,2017,7,
42487,13,2,1,0,1,2,0,1.0,31459,18,208.0,1998.0,1.79,103.0,1113,13.0,0,82.0,0,1049,13.0,82.0,0,31466,5470,13.0,2,1,,16757,0,0,,0,0,0,,0,0,0,0,,0,,0,390.0,1.0,1.0,0,7.0,18.0,22,,3,2017,7,
19493,97,2,1,0,1,3,0,2.0,270,16,113.0,1910.0,2.1,100.0,18121,96.0,0,35.0,0,3237,96.0,35.0,0,270,9327,97.0,2,3,,6453,0,0,,0,0,0,,0,0,0,0,,0,,0,107.0,1.0,1.0,0,3.0,34.0,14,,2,2017,3,
15326,92,2,1,0,1,2,0,2.0,1365,24,84.0,1598.0,2.19,88.0,12746,92.0,1,43.0,0,11965,92.0,43.0,0,1365,2829,92.0,2,3,,14894,0,0,,0,0,0,,0,0,0,0,,0,,0,94.0,2.0,2.0,0,10.0,21.0,70,,2,2017,2,
54398,70,0,0,0,0,2,0,1.0,6898,24,28.0,1560.0,1.62,68.0,24859,70.0,1,36.0,13,23366,70.0,36.0,61,6899,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,251.0,1.0,1.0,3,15.0,18.0,38,,7,2017,10,
33991,10,2,1,0,1,3,0,2.0,0,0,27.0,0.0,,,14587,17.0,1,31.0,0,1845,35.0,,0,0,21383,17.0,2,2,,1942,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,6,2017,5,
10131,88,2,1,0,1,3,0,2.0,0,0,95.0,,,,26189,82.0,0,56.0,0,24253,80.0,,0,0,23828,88.0,2,3,,2219,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,11,2016,12,
21483,39,0,0,0,0,1,0,2.0,6417,19,44.0,1242.0,1.49,60.0,16691,91.0,1,73.0,0,15668,91.0,73.0,0,6418,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3561,91.0,2,,1,20.0,4.0,4.0,0,7.0,17.0,50,,2,2017,3,18.0
49790,34,0,0,0,0,2,0,2.0,24750,5,39.0,1998.0,1.67,147.0,7260,34.0,1,35.0,70,6863,34.0,35.0,53,24758,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,59.0,1.0,1.0,0,17.0,35.0,19,,0,2017,9,
20342,35,2,1,1,2,5,0,2.0,21324,4,133.0,1149.0,1.58,55.0,10947,35.0,0,26.0,0,22126,35.0,59.0,0,21330,16580,36.0,2,2,,22059,26,1332,23.0,2,2,3,29.0,1,434,0,749,36.0,2,,1,66.0,6.0,6.0,0,6.0,13.0,69,,4,2017,3,
10983,40,0,0,0,0,1,0,1.0,18852,21,57.0,1598.0,1.97,77.0,9136,44.0,1,55.0,0,8608,44.0,55.0,0,18854,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4360,40.0,2,,1,32.0,4.0,4.0,0,12.0,24.0,3,,4,2017,1,
38051,88,2,1,0,1,2,0,2.0,10312,24,111.0,1360.0,1.45,55.0,2453,88.0,1,86.0,0,2299,88.0,86.0,0,10313,22232,88.0,2,3,,7389,0,0,,0,0,0,,0,0,0,0,,0,,0,281.0,10.0,10.0,0,6.0,10.0,40,,1,2017,6,
40462,77,2,0,0,2,3,0,2.0,21686,34,183.0,1390.0,1.56,55.0,21910,77.0,0,30.0,0,20546,77.0,30.0,0,21691,21934,77.0,2,1,40.0,21037,0,63,89.0,1,2,2,,1,881,0,3390,77.0,2,,1,9.0,3.0,3.0,2,8.0,,44,,4,2017,7,
10474,87,2,0,0,1,2,1,2.0,9011,28,72.0,1991.0,2.5,93.0,11334,87.0,1,54.0,0,10670,87.0,54.0,0,9013,5378,87.0,2,3,,30500,0,0,,0,0,0,,0,0,0,1775,98.0,2,,1,255.0,9.0,9.0,0,12.0,26.0,70,,5,2017,1,
26081,10,2,1,0,0,3,0,2.0,22644,10,80.0,2143.0,3.5,95.0,21630,87.0,1,20.0,0,14461,87.0,,0,22649,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,29.0,7.0,7.0,0,5.0,,44,,5,2017,4,
42236,91,2,1,0,1,3,0,2.0,15804,34,128.0,1896.0,2.1,77.0,14696,91.0,0,40.0,0,18109,91.0,42.0,0,15804,12348,91.0,2,2,,18533,0,0,,0,0,0,,0,0,0,0,,0,,0,89.0,7.0,7.0,0,4.0,,44,,8,2017,7,
36458,96,2,1,0,1,3,0,2.0,16865,5,125.0,1364.0,1.69,66.0,1570,97.0,1,36.0,0,22782,96.0,,0,16866,17691,87.0,2,2,,25089,0,0,,0,0,0,,0,0,0,0,,0,,0,189.0,3.0,3.0,0,11.0,16.0,30,,1,2017,6,
29524,75,3,0,0,0,1,0,1.0,24328,24,100.0,1560.0,1.68,66.0,25619,77.0,0,49.0,0,24087,77.0,49.0,0,24336,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4324,75.0,2,,1,51.0,9.0,9.0,1,7.0,17.0,32,,1,2017,5,
62060,10,2,0,0,1,2,0,2.0,24456,24,46.0,1560.0,1.98,55.0,3274,96.0,1,47.0,0,3100,96.0,47.0,0,24465,23486,96.0,2,3,,27662,0,0,,0,0,0,,0,0,0,465,95.0,2,,1,22.0,2.0,2.0,0,8.0,15.0,9,,7,2017,12,
27747,30,2,1,0,2,3,0,2.0,230,10,25.0,1595.0,1.92,90.0,25501,31.0,0,40.0,0,23979,31.0,40.0,0,230,15005,30.0,2,3,31.0,14148,0,1414,31.0,1,2,2,,1,2554,0,643,31.0,2,,1,1.0,11.0,11.0,1,12.0,24.0,50,,3,2017,4,15.0
48600,29,2,0,0,1,4,0,2.0,21636,27,174.0,1360.0,1.51,54.0,24701,29.0,0,27.0,0,23222,29.0,60.0,55,21641,8654,29.0,2,1,,16123,0,0,,0,0,0,,0,0,0,0,,0,,0,57.0,3.0,3.0,0,3.0,,14,,5,2017,9,
19064,17,3,0,0,0,1,0,2.0,0,0,35.0,,3.5,,5961,17.0,1,,0,5663,17.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3368,35.0,2,,1,,,,0,,,26,,63,2016,12,
12278,88,2,0,0,1,2,0,2.0,22303,10,145.0,2688.0,3.5,115.0,21435,87.0,1,45.0,0,20115,87.0,45.0,0,22308,12277,86.0,8,1,,7651,0,0,,0,0,0,,0,0,0,1649,87.0,2,,1,70.0,2.0,2.0,1,8.0,35.0,51,,10,2017,1,
43281,61,2,0,0,1,2,0,1.0,30941,7,53.0,1995.0,2.51,110.0,7173,61.0,0,38.0,0,6777,61.0,38.0,0,30947,22988,94.0,7,2,,14456,0,0,,0,0,0,,0,0,0,2211,65.0,2,,1,62.0,10.0,10.0,0,21.0,33.0,24,,2,2017,8,8.0
37193,90,2,1,0,1,3,0,2.0,0,0,26.0,1968.0,2.0,,4833,98.0,0,39.0,0,17324,10.0,,0,0,24458,98.0,2,1,,7399,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,17,2017,6,
64735,12,2,1,0,1,3,0,2.0,32450,25,113.0,1242.0,1.3,51.0,18933,32.0,0,22.0,0,17781,32.0,54.0,0,32457,8378,22.0,2,2,,28814,0,0,,0,0,0,,0,0,0,0,,0,,0,89.0,7.0,7.0,0,5.0,13.0,51,,3,2017,12,
64393,42,2,0,0,1,3,0,1.0,7704,15,194.0,993.0,1.17,43.0,996,42.0,0,20.0,50,941,42.0,20.0,30,7706,21514,44.0,2,1,,17267,0,0,,0,0,0,,0,0,0,0,,0,,0,0.0,12.0,12.0,0,6.0,,44,,4,2017,12,
14542,93,2,1,0,1,2,0,2.0,24377,19,93.0,1753.0,2.15,92.0,24289,93.0,1,72.0,0,22840,93.0,72.0,0,24385,8290,93.0,2,3,38.0,427,0,0,,0,0,0,,0,0,0,0,,0,,0,312.0,4.0,4.0,0,10.0,22.0,30,,2,2017,1,
28392,97,2,1,0,1,3,0,2.0,27604,12,96.0,2400.0,2.5,120.0,10393,97.0,0,37.0,0,14195,97.0,,0,27612,19491,97.0,2,3,,392,0,0,,0,0,0,,0,0,0,0,,0,,0,31.0,5.0,5.0,0,10.0,35.0,9,,33,2017,3,
37908,12,2,1,0,1,4,0,1.0,0,0,25.0,1998.0,2.3,,5102,12.0,1,,0,8511,10.0,,0,0,7271,32.0,2,3,,1270,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,2,2017,6,
59835,24,2,1,0,1,3,0,2.0,5740,28,65.0,1686.0,2.08,81.0,148,22.0,0,34.0,0,12481,22.0,40.0,0,5742,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,92.0,4.0,4.0,0,10.0,20.0,70,,12,2017,11,
17904,20,1,0,0,0,1,1,2.0,16379,12,48.0,1984.0,2.18,100.0,8963,29.0,1,,0,8434,29.0,,0,16380,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3999,29.0,2,,1,73.0,11.0,11.0,0,15.0,28.0,9,,3,2017,2,
31155,17,2,0,0,1,1,0,2.0,13524,34,185.0,1781.0,1.61,66.0,5943,17.0,1,78.0,0,5648,17.0,78.0,0,13525,11393,17.0,0,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,40.0,8.0,8.0,0,4.0,,44,,1,2017,5,
40062,48,2,1,0,1,1,0,1.0,27639,14,69.0,1422.0,1.62,59.0,24423,48.0,1,26.0,0,22971,48.0,26.0,0,27647,15900,48.0,0,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,1.0,11.0,11.0,0,8.0,,44,,485,2016,3,
30203,20,0,0,0,0,2,1,2.0,17927,4,88.0,1870.0,1.98,96.0,24546,20.0,1,55.0,35,23071,20.0,55.0,68,17929,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,267.0,10.0,10.0,0,11.0,25.0,9,,4,2017,5,
29344,22,2,1,0,1,3,0,2.0,20771,10,198.0,2148.0,2.09,105.0,18143,22.0,1,26.0,0,17024,22.0,63.0,0,20775,8709,26.0,2,3,,19629,0,0,,0,0,0,,0,0,0,0,,0,,0,69.0,3.0,3.0,0,5.0,,44,,3,2017,5,
10556,91,2,1,0,1,2,0,2.0,29161,18,55.0,1598.0,1.83,86.0,24159,91.0,1,72.0,0,22716,91.0,72.0,0,29167,20865,91.0,2,3,56.0,13652,0,0,,0,0,0,,0,0,0,0,,0,,0,44.0,4.0,4.0,1,8.0,21.0,40,,2,2017,1,
59501,28,2,0,0,1,2,0,2.0,21046,7,126.0,1991.0,2.17,100.0,1599,28.0,1,32.0,0,1498,28.0,32.0,0,21052,21818,20.0,2,1,,5873,0,0,,0,0,0,,0,0,0,3399,28.0,2,,1,35.0,1.0,1.0,0,5.0,,44,,4,2017,11,7.0
57159,92,2,1,0,1,2,0,2.0,7515,19,109.0,1997.0,2.06,100.0,25265,92.0,0,40.0,0,23752,92.0,40.0,0,7517,12856,92.0,2,1,,29685,0,0,,0,0,0,,0,0,0,0,,0,,0,20.0,4.0,4.0,0,5.0,,10,,2,2017,11,
18504,29,2,1,0,1,2,0,2.0,36676,28,59.0,1956.0,2.41,121.0,22037,29.0,0,57.0,0,20667,29.0,57.0,0,36685,559,29.0,3,3,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,361.0,4.0,4.0,0,12.0,28.0,24,,12,2017,2,
16951,12,0,0,0,0,1,0,1.0,17340,28,37.0,1248.0,1.69,55.0,10330,43.0,1,28.0,0,9743,43.0,28.0,0,17341,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4525,45.0,2,,1,29.0,7.0,7.0,0,15.0,15.0,70,,354,2016,2,
15455,70,2,0,0,1,2,0,1.0,4132,0,225.0,0.0,,66.0,25311,73.0,1,88.0,0,23791,73.0,88.0,0,4134,2504,73.0,2,1,,12937,0,0,,0,0,0,,0,0,0,2925,73.0,2,,1,337.0,1.0,1.0,0,6.0,14.0,61,,2,2017,2,
24892,18,2,1,0,1,2,0,2.0,3726,24,46.0,1397.0,1.69,70.0,25605,18.0,1,37.0,0,24073,18.0,37.0,0,3728,21331,18.0,2,3,,17052,0,0,,0,0,0,,0,0,0,2668,18.0,2,,1,133.0,11.0,11.0,0,8.0,16.0,30,,1,2017,4,
58415,45,2,0,0,1,2,0,1.0,23147,27,131.0,1124.0,1.48,44.0,6254,50.0,0,60.0,0,5936,50.0,60.0,0,23154,24340,14.0,2,3,,29872,0,0,,0,0,0,,0,0,0,2662,50.0,2,,1,7.0,5.0,5.0,0,4.0,,21,,14,2017,11,11.0
42775,71,2,0,0,1,3,0,1.0,5153,32,104.0,1396.0,1.75,77.0,26342,71.0,1,70.0,1,24776,71.0,70.0,17,5155,21915,61.0,2,3,,31566,0,0,,0,0,0,,0,0,0,1222,71.0,2,,1,56.0,4.0,4.0,0,4.0,,49,,2,2017,8,8.0
29001,84,2,0,0,1,1,0,2.0,24200,2,110.0,2993.0,2.75,173.0,4605,84.0,1,45.0,0,4356,84.0,45.0,0,24208,6054,38.0,0,3,60.0,0,0,0,,0,0,0,,0,0,0,0,,0,,0,17.0,7.0,7.0,0,14.0,60.0,9,,3,2017,5,
30602,10,2,1,0,1,3,0,2.0,0,0,39.0,1995.0,2.2,,3102,98.0,1,51.0,0,17324,10.0,,0,0,9593,17.0,2,1,49.0,28320,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,13,2017,4,
36565,49,2,1,0,1,2,0,1.0,5854,23,112.0,1968.0,2.0,103.0,17806,49.0,1,39.0,0,16708,49.0,39.0,0,5856,12069,49.0,2,2,,8167,0,0,,0,0,0,,0,0,0,0,,0,,0,83.0,1.0,1.0,0,9.0,18.0,54,,7,2017,6,
13766,26,2,0,1,2,2,0,2.0,32171,19,120.0,1560.0,1.92,66.0,23397,26.0,0,48.0,0,21988,26.0,48.0,0,32177,4209,10.0,2,3,,18998,0,400,26.0,2,0,3,,1,0,0,4512,21.0,2,,1,244.0,8.0,8.0,0,10.0,14.0,40,,3,2017,1,
26284,11,2,0,0,1,3,0,1.0,19997,24,148.0,1124.0,1.4,44.0,25781,11.0,0,49.0,60,24242,11.0,49.0,73,19999,9095,10.0,2,3,,20066,0,0,,0,0,0,,0,0,0,0,,0,,0,37.0,11.0,11.0,0,11.0,9.0,19,,2,2017,4,14.0
57406,85,2,0,0,3,5,0,2.0,7383,19,87.0,1997.0,2.5,103.0,24643,26.0,1,34.0,75,23168,26.0,34.0,55,7385,12483,21.0,2,3,44.0,13615,0,554,15.0,1,6,4,,1,2113,0,0,,0,,0,58.0,2.0,2.0,0,16.0,33.0,15,0.0,7,2017,11,
37658,53,2,1,0,1,2,0,1.0,32848,24,64.0,1560.0,2.08,84.0,16156,53.0,1,44.0,0,15172,53.0,44.0,0,32855,24451,68.0,2,2,,23686,0,0,,0,0,0,,0,0,0,0,,0,,0,10.0,2.0,2.0,0,6.0,,44,,2,2017,6,
52661,35,2,0,0,1,2,0,2.0,35054,19,174.0,1753.0,1.72,74.0,250,35.0,0,33.0,0,236,35.0,33.0,0,35061,5679,,2,2,,29044,0,0,,0,0,0,,0,0,0,0,,0,,0,51.0,9.0,9.0,0,6.0,,44,,3,2017,10,
52689,77,2,1,0,1,2,0,1.0,16897,20,151.0,1910.0,1.83,85.0,1878,77.0,1,47.0,0,1772,77.0,47.0,0,16898,2287,,2,3,42.0,14832,0,0,,0,0,0,,0,0,0,0,,0,,0,22.0,2.0,2.0,0,5.0,,44,,239,2017,2,
13882,48,0,0,0,0,1,0,1.0,0,24,66.0,1398.0,1.49,50.0,18146,48.0,1,52.0,0,17027,48.0,52.0,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2192,44.0,2,,1,42.0,6.0,6.0,0,8.0,13.0,3,,2,2017,1,
16674,55,2,1,0,1,2,0,1.0,35552,34,94.0,1896.0,2.28,77.0,20134,55.0,1,42.0,0,18915,55.0,42.0,0,35559,14001,55.0,2,3,,2867,0,0,,0,0,0,,0,0,0,0,,0,,0,19.0,5.0,5.0,0,6.0,19.0,48,,9,2017,2,
44785,20,2,1,0,1,2,0,2.0,33401,21,76.0,1598.0,2.07,77.0,22137,22.0,1,32.0,0,20768,22.0,32.0,0,33408,19684,28.0,2,3,32.0,31369,0,0,,0,0,0,,0,0,0,0,,0,,0,17.0,7.0,7.0,0,8.0,,64,,2,2017,8,
30671,99,2,1,0,1,2,0,2.0,15321,32,91.0,1991.0,2.26,100.0,21487,99.0,1,76.0,0,20163,99.0,76.0,0,15321,22477,99.0,2,1,45.0,16734,0,0,,0,0,0,,0,0,0,0,,0,,0,67.0,8.0,8.0,0,11.0,25.0,19,,2,2017,5,
64149,65,2,0,0,1,4,0,1.0,0,0,57.0,0.0,,,11488,13.0,0,39.0,0,10430,10.0,,19,0,23614,77.0,2,3,,4071,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,5,2017,12,
58853,53,2,1,0,1,4,0,1.0,18816,18,209.0,1974.0,1.63,55.0,4928,53.0,0,25.0,0,6859,50.0,76.0,30,18818,22976,53.0,2,3,50.0,1957,0,0,,0,0,0,,0,0,0,0,,0,,0,242.0,10.0,10.0,0,5.0,,44,,1,2017,11,
30413,12,2,1,1,2,2,0,2.0,0,0,41.0,,,,14392,35.0,1,,0,13508,35.0,,0,0,20893,35.0,0,1,40.0,0,0,1934,35.0,1,2,2,,1,632,0,4313,35.0,2,,1,,,,0,,,26,,5,2017,5,
61166,70,2,0,0,1,2,0,1.0,0,29,94.0,1798.0,1.64,118.0,352,70.0,1,53.0,0,333,70.0,53.0,0,0,19853,71.0,2,1,44.0,4504,0,0,,0,0,0,,0,0,0,338,73.0,2,,1,203.0,1.0,1.0,6,11.0,40.0,15,,2,2017,12,
52975,15,2,0,0,1,3,0,2.0,23657,21,106.0,1896.0,2.02,77.0,8391,15.0,0,38.0,72,7922,15.0,38.0,16,23664,8844,15.0,2,1,,13583,65,0,,0,0,0,,0,0,0,581,15.0,2,,1,24.0,0.0,0.0,2,4.0,,44,,0,2017,10,9.0
27613,20,2,0,0,1,3,0,2.0,0,0,25.0,0.0,,,5751,29.0,0,40.0,0,16915,90.0,,0,0,5,23.0,2,2,,23047,0,0,,0,0,0,,0,0,0,127,21.0,2,,1,,,,0,,,26,,4,2017,4,
24295,35,2,1,0,1,3,0,2.0,0,0,38.0,1995.0,2.2,,5742,35.0,1,36.0,0,17324,10.0,,0,0,9877,35.0,2,3,,25939,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,6,2017,3,
15420,17,2,0,0,2,4,0,2.0,31986,27,131.0,1997.0,2.33,80.0,6396,17.0,0,62.0,19,6076,17.0,62.0,63,31992,24363,17.0,2,3,40.0,19530,0,1810,17.0,1,2,3,,1,2552,0,0,,0,,0,72.0,0.0,0.0,0,5.0,,44,,11,2017,1,
22907,36,2,1,0,1,3,0,2.0,0,0,92.0,,,,18124,36.0,0,40.0,0,2223,36.0,,0,0,18535,36.0,2,3,50.0,31524,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,49,2017,2,
58094,88,2,0,0,1,2,0,2.0,5826,19,115.0,1560.0,1.78,66.0,25513,89.0,1,59.0,0,23991,89.0,59.0,0,5828,19824,88.0,2,3,,25375,0,0,,0,0,0,,0,0,0,835,89.0,2,,1,346.0,0.0,0.0,0,9.0,16.0,40,,6,2017,11,
17112,87,2,1,0,1,2,0,2.0,17215,19,92.0,1242.0,1.49,60.0,5510,87.0,1,70.0,0,5229,87.0,70.0,0,17216,21404,87.0,2,3,,2715,0,0,,0,0,0,,0,0,0,0,,0,,0,276.0,7.0,7.0,0,3.0,,44,,16,2017,1,
46850,14,2,0,0,1,4,0,1.0,0,0,58.0,0.0,,,23477,14.0,1,39.0,0,18474,14.0,,19,0,3585,14.0,2,3,57.0,9332,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,1,2017,9,9.0
22131,98,2,0,0,1,3,0,2.0,25199,2,116.0,1995.0,2.04,90.0,3466,98.0,1,50.0,67,3278,98.0,50.0,52,25207,21056,98.0,2,3,,13937,0,0,,0,0,0,,0,0,0,2024,87.0,2,,1,326.0,10.0,10.0,0,4.0,,44,,1,2017,3,
30457,20,2,0,0,0,3,1,2.0,1948,19,103.0,1399.0,1.56,50.0,25433,20.0,1,33.0,46,23917,20.0,33.0,71,1948,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1888,25.0,2,,1,6.0,6.0,6.0,1,6.0,8.0,64,,1,2017,5,
25843,35,2,0,0,1,3,0,2.0,34837,34,195.0,1896.0,1.75,66.0,2655,35.0,0,65.0,70,2495,35.0,65.0,53,34844,11250,20.0,2,2,,10547,0,0,,0,0,0,,0,0,0,0,,0,,0,75.0,9.0,9.0,0,3.0,,44,,3,2017,4,
52872,73,2,1,0,1,2,0,1.0,7853,28,168.0,1686.0,1.55,55.0,1638,73.0,0,72.0,0,1533,73.0,72.0,0,7855,9596,70.0,2,1,,28818,0,0,,0,0,0,,0,0,0,0,,0,,0,84.0,0.0,0.0,0,7.0,11.0,22,,5,2017,10,20.0
45942,97,0,0,0,0,2,0,2.0,28173,10,37.0,1796.0,1.98,100.0,22245,87.0,1,27.0,0,10195,87.0,,0,28181,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1649,87.0,2,,1,90.0,6.0,6.0,0,14.0,29.0,70,,5,2017,8,
54263,28,0,0,0,0,1,1,2.0,10276,2,47.0,1995.0,2.26,105.0,23826,28.0,0,32.0,0,22383,28.0,32.0,0,10277,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2872,28.0,2,,1,23.0,1.0,1.0,0,31.0,38.0,50,,1,2017,10,
54271,29,2,1,1,1,2,0,2.0,3744,34,164.0,1198.0,1.57,47.0,11988,21.0,0,83.0,0,11252,21.0,83.0,0,3746,13485,29.0,2,1,,12611,0,0,,0,0,0,,0,0,0,0,,0,,0,236.0,4.0,4.0,0,3.0,,44,,5,2017,10,
32010,12,2,1,0,1,2,0,2.0,25374,34,188.0,1896.0,1.63,81.0,10176,38.0,1,31.0,0,9593,38.0,31.0,0,25382,10809,38.0,2,2,,12538,0,0,,0,0,0,,0,0,0,0,,0,,0,2.0,10.0,10.0,1,4.0,,44,,7,2017,5,
61443,10,5,0,0,0,2,0,1.0,5034,6,93.0,2720.0,2.31,152.0,23647,10.0,1,57.0,5,22203,10.0,57.0,57,5036,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1382,19.0,2,,1,25.0,11.0,11.0,0,10.0,47.0,51,,8,2017,11,15.0
10686,60,2,0,0,0,4,1,1.0,29920,18,125.0,2488.0,2.8,128.0,21728,62.0,1,41.0,0,19640,62.0,62.0,31,29926,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2406,71.0,2,,1,52.0,8.0,8.0,0,8.0,,49,,7,2016,12,
31401,24,2,0,0,1,3,0,2.0,15522,19,49.0,1596.0,1.52,74.0,25761,24.0,0,22.0,0,24220,24.0,52.0,0,15522,4255,24.0,2,3,,20003,0,0,,0,0,0,,0,0,0,2116,24.0,2,,1,101.0,7.0,7.0,0,12.0,16.0,9,,8,2017,5,
19451,10,2,0,0,1,4,0,1.0,0,0,66.0,1598.0,2.3,,10968,10.0,1,52.0,0,6723,10.0,,16,0,25480,10.0,2,1,,24985,0,0,,0,0,0,,0,0,0,836,16.0,2,,1,,,,0,,,26,,9,2017,2,
19744,35,2,0,0,3,5,1,2.0,27823,34,140.0,1896.0,2.03,77.0,20563,35.0,0,54.0,0,11349,35.0,52.0,0,27831,16085,35.0,2,1,,22404,0,362,39.0,1,2,2,,1,1566,0,768,35.0,2,,1,374.0,10.0,10.0,0,6.0,21.0,51,0.0,2,2017,3,
11562,53,2,1,0,1,3,0,1.0,0,0,34.0,1995.0,2.0,,3439,53.0,1,,0,3255,53.0,,0,0,2958,53.0,2,2,,2718,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,3,2017,1,
34064,23,2,1,0,1,2,0,2.0,27708,5,130.0,1364.0,1.69,66.0,21203,23.0,1,35.0,0,19895,23.0,35.0,0,27716,14733,23.0,2,1,,5253,0,0,,0,0,0,,0,0,0,0,,0,,0,22.0,2.0,2.0,0,3.0,,44,,1,2017,6,12.0
15872,50,2,0,0,2,3,0,1.0,25943,4,35.0,1461.0,1.7,66.0,23895,14.0,0,51.0,0,22453,14.0,51.0,0,25950,8235,11.0,2,1,,12513,0,2221,50.0,1,2,3,,1,389,0,2822,50.0,2,,1,59.0,1.0,1.0,3,9.0,15.0,19,,2,2017,2,14.0
44044,20,2,0,0,0,3,0,2.0,33605,14,81.0,1598.0,1.82,77.0,4179,21.0,1,29.0,0,4558,21.0,27.0,0,33612,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,56.0,4.0,4.0,1,7.0,19.0,51,,1,2017,8,
57996,46,2,1,0,1,2,0,1.0,9396,24,95.0,1560.0,2.04,66.0,6881,46.0,0,36.0,0,6522,46.0,36.0,0,9398,10661,46.0,2,3,,1940,0,0,,0,0,0,,0,0,0,0,,0,,0,94.0,2.0,2.0,0,17.0,18.0,19,,6,2017,11,18.0
22314,92,0,1,0,0,1,0,2.0,0,0,,,,,7407,92.0,0,40.0,0,19362,12.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4255,91.0,2,,1,,,,0,,,26,,6,2017,3,
54000,89,2,1,0,1,3,0,2.0,3859,2,82.0,1995.0,1.92,85.0,13546,89.0,1,30.0,0,20904,89.0,30.0,0,3861,8610,89.0,2,2,,25310,0,0,,0,0,0,,0,0,0,0,,0,,0,31.0,5.0,5.0,0,6.0,23.0,54,,10,2017,10,
13823,73,2,0,0,1,3,0,1.0,5984,34,96.0,1896.0,1.75,66.0,7683,73.0,1,25.0,1,7255,73.0,25.0,17,5986,16715,73.0,2,3,51.0,24062,0,0,,0,0,0,,0,0,0,3162,73.0,3,25.0,1,11.0,1.0,1.0,1,9.0,,64,,2,2017,1,16.0
